Date,Depth_to_Groundwater_P25
2018-07-24,-24.59
2018-07-25,-24.62
2018-07-26,-24.7
2018-07-27,-24.7
2018-07-28,-24.72
2018-07-29,-24.74
2018-07-30,-24.79
2018-07-31,-24.86
2018-08-01,-24.94
2018-08-02,-25.0
2018-08-03,-25.12
2018-08-04,-25.16
2018-08-05,-25.06
2018-08-06,-25.0
2018-08-07,-25.03
2018-08-08,-25.05
2018-08-09,-25.01
2018-08-10,-25.05
2018-08-11,-25.04
2018-08-12,-24.99
2018-08-13,-24.93
2018-08-14,-24.79
2018-08-15,-24.65
2018-08-16,-24.69
2018-08-17,-24.76
2018-08-18,-24.86
2018-08-19,-24.82
2018-08-20,-24.84
2018-08-21,-24.89
2018-08-22,-24.95
2018-08-23,-24.89
2018-08-24,-24.85
2018-08-25,-24.86
2018-08-26,-24.89
2018-08-27,-24.84
2018-08-28,-24.86
2018-08-29,-24.85
2018-08-30,-24.91
2018-08-31,-24.93
2018-09-01,-24.89
2018-09-02,-24.87
2018-09-03,-24.87
2018-09-04,-24.94
2018-09-05,-24.97
2018-09-06,-24.94
2018-09-07,-24.97
2018-09-08,-25.01
2018-09-09,-25.02
2018-09-10,-25.04
2018-09-11,-25.09
2018-09-12,-25.14
2018-09-13,-25.14
2018-09-14,-25.08
2018-09-15,-25.19
2018-09-16,-25.24
2018-09-17,-25.18
2018-09-18,-25.25
2018-09-19,-25.28
2018-09-20,-25.2
2018-09-21,-25.19
2018-09-22,-25.23
2018-09-23,-25.26
2018-09-24,-25.19
2018-09-25,-25.26
2018-09-26,-25.28
2018-09-27,-25.26
2018-09-28,-25.32
2018-09-29,-25.37
2018-09-30,-25.42
2018-10-01,-25.38
2018-10-02,-25.41
2018-10-03,-25.49
2018-10-04,-25.53
2018-10-05,-25.53
2018-10-06,-25.53
2018-10-07,-25.53
2018-10-08,-25.6
2018-10-09,-25.6
2018-10-10,-25.61
2018-10-11,-25.6
2018-10-12,-25.6
2018-10-13,-25.65
2018-10-14,-25.62
2018-10-15,-25.62
2018-10-16,-25.6
2018-10-17,-25.59
2018-10-18,-25.53
2018-10-19,-25.55
2018-10-20,-25.6
2018-10-21,-25.58
2018-10-22,-25.55
2018-10-23,-25.55
2018-10-24,-25.52
2018-10-25,-25.55
2018-10-26,-25.52
2018-10-27,-25.45
2018-10-28,-25.43
2018-10-29,-25.42
2018-10-30,-25.5
2018-10-31,-25.54
2018-11-01,-25.4
2018-11-02,-25.36
2018-11-03,-25.44
2018-11-04,-25.42
2018-11-05,-25.42
2018-11-06,-25.45
2018-11-07,-25.47
2018-11-08,-25.52
2018-11-09,-25.51
2018-11-10,-25.51
2018-11-11,-25.52
2018-11-12,-25.56
2018-11-13,-25.58
2018-11-14,-25.61
2018-11-15,-25.62
2018-11-16,-25.69
2018-11-17,-25.73
2018-11-18,-25.7
2018-11-19,-25.66
2018-11-20,-25.66
2018-11-21,-25.78
2018-11-22,-25.81
2018-11-23,-25.81
2018-11-24,-25.72
2018-11-25,-25.63
2018-11-26,-25.67
2018-11-27,-25.76
2018-11-28,-25.93
2018-11-29,-25.95
2018-11-30,-25.93
2018-12-01,-25.81
2018-12-02,-25.86
2018-12-03,-25.78
2018-12-04,-25.81
2018-12-05,-26.04
2018-12-06,-26.06
2018-12-07,-26.05
2018-12-08,-25.9
2018-12-09,-25.87
2018-12-10,-25.96
2018-12-11,-25.96
2018-12-12,-26.02
2018-12-13,-25.97
2018-12-14,-25.99
2018-12-15,-26.02
2018-12-16,-26.07
2018-12-17,-26.01
2018-12-18,-26.18
2018-12-19,-26.18
2018-12-20,-26.11
2018-12-21,-26.17
2018-12-22,-26.16
2018-12-23,-26.1
2018-12-24,-26.12
2018-12-25,-26.16
2018-12-26,-26.13
2018-12-27,-26.13
2018-12-28,-26.16
2018-12-29,-26.17
2018-12-30,-26.21
2018-12-31,-26.26
2019-01-01,-26.33
2019-01-02,-26.21
2019-01-03,-26.37
2019-01-04,-26.41
2019-01-05,-26.39
2019-01-06,-26.36
2019-01-07,-26.43
2019-01-08,-26.37
2019-01-09,-26.29
2019-01-10,-26.35
2019-01-11,-26.46
2019-01-12,-26.49
2019-01-13,-26.41
2019-01-14,-26.37
2019-01-15,-26.49
2019-01-16,-26.63
2019-01-17,-26.51
2019-01-18,-26.46
2019-01-19,-26.5
2019-01-20,-26.48
2019-01-21,-26.51
2019-01-22,-26.45
2019-01-23,-26.39
2019-01-24,-26.42
2019-01-25,-26.49
2019-01-26,-26.53
2019-01-27,-26.47
2019-01-28,-26.39
2019-01-29,-26.49
2019-01-30,-26.42
2019-01-31,-26.48
2019-02-01,-26.42
2019-02-02,-26.41
2019-02-03,-26.45
2019-02-04,-26.64
2019-02-05,-26.6
2019-02-06,-26.56
2019-02-07,-26.38
2019-02-08,-26.33
2019-02-09,-26.33
2019-02-10,-26.24
2019-02-11,-26.18
2019-02-12,-26.28
2019-02-13,-26.3
2019-02-14,-26.3
2019-02-15,-26.22
2019-02-16,-26.23
2019-02-17,-26.19
2019-02-18,-26.14
2019-02-19,-26.1
2019-02-20,-26.1
2019-02-21,-26.15
2019-02-22,-26.16
2019-02-23,-26.12
2019-02-24,-26.12
2019-02-25,-26.02
2019-02-26,-26.02
2019-02-27,-25.95
2019-02-28,-25.95
2019-03-01,-25.86
2019-03-02,-25.9
2019-03-03,-25.91
2019-03-04,-25.85
2019-03-05,-25.83
2019-03-06,-25.93
2019-03-07,-25.85
2019-03-08,-25.89
2019-03-09,-25.94
2019-03-10,-25.9
2019-03-11,-25.79
2019-03-12,-25.88
2019-03-13,-25.82
2019-03-14,-25.87
2019-03-15,-25.86
2019-03-16,-25.88
2019-03-17,-25.76
2019-03-18,-25.74625
2019-03-19,-25.7325
2019-03-20,-25.71875
2019-03-21,-25.705
2019-03-22,-25.69125
2019-03-23,-25.6775
2019-03-24,-25.66375
2019-03-25,-25.65
2019-03-26,-25.68
2019-03-27,-25.7
2019-03-28,-25.88
2019-03-29,-25.77
2019-03-30,-25.74
2019-03-31,-25.66
2019-04-01,-25.66
2019-04-02,-25.63
2019-04-03,-25.61
2019-04-04,-25.45
2019-04-05,-25.53
2019-04-06,-25.53
2019-04-07,-25.49
2019-04-08,-25.54
2019-04-09,-25.53
2019-04-10,-25.5
2019-04-11,-25.55
2019-04-12,-25.53
2019-04-13,-25.58
2019-04-14,-25.52
2019-04-15,-25.48
2019-04-16,-25.51
2019-04-17,-25.53
2019-04-18,-25.59
2019-04-19,-25.63
2019-04-20,-25.6
2019-04-21,-25.52
2019-04-22,-25.34
2019-04-23,-25.38
2019-04-24,-25.44
2019-04-25,-25.49
2019-04-26,-25.48
2019-04-27,-25.51
2019-04-28,-25.45
2019-04-29,-25.45
2019-04-30,-25.41
2019-05-01,-25.4
2019-05-02,-25.43
2019-05-03,-25.42
2019-05-04,-25.34
2019-05-05,-25.34
2019-05-06,-25.35
2019-05-07,-25.44
2019-05-08,-25.45
2019-05-09,-25.54
2019-05-10,-25.66
2019-05-11,-25.79
2019-05-12,-25.68
2019-05-13,-25.72
2019-05-14,-25.68
2019-05-15,-25.69
2019-05-16,-25.55
2019-05-17,-25.56
2019-05-18,-25.32
2019-05-19,-25.16
2019-05-20,-25.26
2019-05-21,-25.3
2019-05-22,-25.27
2019-05-23,-25.38
2019-05-24,-25.28
2019-05-25,-25.28
2019-05-26,-25.12
2019-05-27,-25.09
2019-05-28,-25.14
2019-05-29,-25.17
2019-05-30,-25.22
2019-05-31,-25.21
2019-06-01,-25.23
2019-06-02,-25.15
2019-06-03,-25.15
2019-06-04,-25.27
2019-06-05,-25.2
2019-06-06,-25.3
2019-06-07,-25.28
2019-06-08,-25.32
2019-06-09,-25.32
2019-06-10,-25.31
2019-06-11,-25.3
2019-06-12,-25.38
2019-06-13,-25.46
2019-06-14,-25.46
2019-06-15,-25.43
2019-06-16,-25.4
2019-06-17,-25.38
2019-06-18,-25.32
2019-06-19,-25.36
2019-06-20,-25.41
2019-06-21,-25.47
2019-06-22,-25.43
2019-06-23,-25.34
2019-06-24,-25.45
2019-06-25,-25.49
2019-06-26,-25.51
2019-06-27,-25.51
2019-06-28,-25.55
2019-06-29,-25.66
2019-06-30,-25.71
2019-07-01,-25.73
2019-07-02,-25.74
2019-07-03,-25.82
2019-07-04,-26.0
2019-07-05,-26.05
2019-07-06,-26.08
2019-07-07,-26.05
2019-07-08,-26.02
2019-07-09,-25.99
2019-07-10,-25.97
2019-07-11,-25.96
2019-07-12,-25.99
2019-07-13,-25.82
2019-07-14,-25.71
2019-07-15,-25.65
2019-07-16,-25.62
2019-07-17,-25.74
2019-07-18,-25.89
2019-07-19,-25.94
2019-07-20,-25.97
2019-07-21,-25.99
2019-07-22,-26.04
2019-07-23,-26.1
2019-07-24,-26.12
2019-07-25,-26.21
2019-07-26,-26.23
2019-07-27,-26.22
2019-07-28,-25.87
2019-07-29,-25.94
2019-07-30,-25.88
2019-07-31,-25.88
2019-08-01,-26.06
2019-08-02,-26.05
2019-08-03,-25.99
2019-08-04,-26.0
2019-08-05,-26.06
2019-08-06,-26.23
2019-08-07,-26.24
2019-08-08,-26.26
2019-08-09,-26.28
2019-08-10,-26.36
2019-08-11,-26.34
2019-08-12,-26.36
2019-08-13,-26.43
2019-08-14,-26.44
2019-08-15,-26.31
2019-08-16,-26.24
2019-08-17,-26.26
2019-08-18,-26.28
2019-08-19,-26.3
2019-08-20,-26.38
2019-08-21,-26.47
2019-08-22,-26.49
2019-08-23,-26.32
2019-08-24,-26.22
2019-08-25,-26.21
2019-08-26,-26.18
2019-08-27,-26.24
2019-08-28,-26.24
2019-08-29,-26.19
2019-08-30,-26.19
2019-08-31,-26.22
2019-09-01,-26.08
2019-09-02,-26.17
2019-09-03,-26.26
2019-09-04,-26.22
2019-09-05,-26.2
2019-09-06,-26.22
2019-09-07,-26.24
2019-09-08,-26.2
2019-09-09,-26.26
2019-09-10,-26.38
2019-09-11,-26.44
2019-09-12,-26.46
2019-09-13,-26.54
2019-09-14,-26.55
2019-09-15,-26.46
2019-09-16,-26.49
2019-09-17,-26.51
2019-09-18,-26.5
2019-09-19,-26.56
2019-09-20,-26.63
2019-09-21,-26.63
2019-09-22,-26.54
2019-09-23,-26.48
2019-09-24,-26.53
2019-09-25,-26.55
2019-09-26,-26.61
2019-09-27,-26.61
2019-09-28,-26.62
2019-09-29,-26.58
2019-09-30,-26.58
2019-10-01,-26.57
2019-10-02,-26.56
2019-10-03,-26.58
2019-10-04,-26.63
2019-10-05,-26.62
2019-10-06,-26.61
2019-10-07,-26.59
2019-10-08,-26.71
2019-10-09,-26.75
2019-10-10,-26.75
2019-10-11,-26.81
2019-10-12,-26.84
2019-10-13,-26.79
2019-10-14,-26.78
2019-10-15,-26.74
2019-10-16,-26.73
2019-10-17,-26.79
2019-10-18,-26.84
2019-10-19,-26.81
2019-10-20,-26.81
2019-10-21,-26.82
2019-10-22,-26.84
2019-10-23,-26.81
2019-10-24,-26.8
2019-10-25,-26.79
2019-10-26,-26.85
2019-10-27,-26.78
2019-10-28,-26.76
2019-10-29,-26.73
2019-10-30,-26.78
2019-10-31,-26.77
2019-11-01,-26.76
2019-11-02,-26.72
2019-11-03,-26.68
2019-11-04,-26.71
2019-11-05,-26.69
2019-11-06,-26.65
2019-11-07,-26.72
2019-11-08,-26.64
2019-11-09,-26.69
2019-11-10,-26.69
2019-11-11,-26.68
2019-11-12,-26.54
2019-11-13,-26.6
2019-11-14,-26.58
2019-11-15,-26.46
2019-11-16,-26.51
2019-11-17,-26.45
2019-11-18,-26.55
2019-11-19,-26.61
2019-11-20,-26.49
2019-11-21,-26.55
2019-11-22,-26.58
2019-11-23,-26.54
2019-11-24,-26.45
2019-11-25,-26.45
2019-11-26,-26.52
2019-11-27,-26.49
2019-11-28,-26.5
2019-11-29,-26.52
2019-11-30,-26.56
2019-12-01,-26.55
2019-12-02,-26.46
2019-12-03,-26.45
2019-12-04,-26.43
2019-12-05,-26.38
2019-12-06,-26.35
2019-12-07,-26.31
2019-12-08,-26.22
2019-12-09,-26.18
2019-12-10,-26.18
2019-12-11,-26.18
2019-12-12,-26.08
2019-12-13,-25.95
2019-12-14,-26.09
2019-12-15,-26.18
2019-12-16,-26.15
2019-12-17,-26.16
2019-12-18,-26.06
2019-12-19,-25.94
2019-12-20,-25.92
2019-12-21,-25.84
2019-12-22,-25.86
2019-12-23,-25.97
2019-12-24,-26.01
2019-12-25,-25.82
2019-12-26,-25.75
2019-12-27,-25.85
2019-12-28,-25.89
2019-12-29,-25.82
2019-12-30,-25.87
2019-12-31,-25.87
2020-01-01,-25.79
2020-01-02,-25.73
2020-01-03,-25.73
2020-01-04,-25.68
2020-01-05,-25.71
2020-01-06,-25.62
2020-01-07,-25.63
2020-01-08,-25.63
2020-01-09,-25.71
2020-01-10,-25.7
2020-01-11,-25.68
2020-01-12,-25.65
2020-01-13,-25.63
2020-01-14,-25.63
2020-01-15,-25.62
2020-01-16,-25.56
2020-01-17,-25.54
2020-01-18,-25.48
2020-01-19,-25.48
2020-01-20,-25.6
2020-01-21,-25.58
2020-01-22,-25.55
2020-01-23,-25.5
2020-01-24,-25.45
2020-01-25,-25.37
2020-01-26,-25.54
2020-01-27,-25.46
2020-01-28,-25.31
2020-01-29,-25.31
2020-01-30,-25.43
2020-01-31,-25.45
2020-02-01,-25.36
2020-02-02,-25.39
2020-02-03,-25.32
2020-02-04,-25.31
2020-02-05,-25.43
2020-02-06,-25.42
2020-02-07,-25.42
2020-02-08,-25.4
2020-02-09,-25.37
2020-02-10,-25.24
2020-02-11,-25.22
2020-02-12,-25.26
2020-02-13,-25.29
2020-02-14,-25.21
2020-02-15,-25.34
2020-02-16,-25.33
2020-02-17,-25.23
2020-02-18,-25.15
2020-02-19,-25.16
2020-02-20,-25.19
2020-02-21,-25.19
2020-02-22,-25.26
2020-02-23,-25.22
2020-02-24,-25.14
2020-02-25,-25.1
2020-02-26,-25.07
2020-02-27,-25.17
2020-02-28,-25.17
2020-02-29,-25.23
2020-03-01,-25.07
2020-03-02,-25.07
2020-03-03,-24.98
2020-03-04,-25.07
2020-03-05,-25.06
2020-03-06,-24.96
2020-03-07,-25.06
2020-03-08,-25.12
2020-03-09,-25.04
2020-03-10,-25.13
2020-03-11,-25.14
2020-03-12,-25.07
2020-03-13,-24.93
2020-03-14,-25.0
2020-03-15,-25.04
2020-03-16,-25.08
2020-03-17,-25.04
2020-03-18,-24.98
2020-03-19,-24.93
2020-03-20,-24.99
2020-03-21,-24.88
2020-03-22,-24.9
2020-03-23,-24.95
2020-03-24,-24.79
2020-03-25,-24.66
2020-03-26,-24.62
2020-03-27,-24.67
2020-03-28,-24.79
2020-03-29,-24.776
2020-03-30,-24.762
2020-03-31,-24.747999999999998
2020-04-01,-24.733999999999998
2020-04-02,-24.72
2020-04-03,-24.74
2020-04-04,-24.79
2020-04-05,-24.85
2020-04-06,-24.88
2020-04-07,-24.87
2020-04-08,-24.83
2020-04-09,-24.86
2020-04-10,-24.88
2020-04-11,-24.93
2020-04-12,-24.96
2020-04-13,-24.89
2020-04-14,-24.77
2020-04-15,-24.91
2020-04-16,-24.87
2020-04-17,-24.9
2020-04-18,-24.92
2020-04-19,-24.9
2020-04-20,-24.8
2020-04-21,-24.64
2020-04-22,-24.64
2020-04-23,-24.68
2020-04-24,-24.73
2020-04-25,-24.75
2020-04-26,-24.77
2020-04-27,-24.81
2020-04-28,-24.75
2020-04-29,-24.68
2020-04-30,-24.7
2020-05-01,-24.67
2020-05-02,-24.65
2020-05-03,-24.7
2020-05-04,-24.77
2020-05-05,-24.77
2020-05-06,-24.68
2020-05-07,-24.76
2020-05-08,-24.74
2020-05-09,-24.78
2020-05-10,-24.72
2020-05-11,-24.67
2020-05-12,-24.67
2020-05-13,-24.66
2020-05-14,-24.68
2020-05-15,-24.73
2020-05-16,-24.72
2020-05-17,-24.66
2020-05-18,-24.68
2020-05-19,-24.65
2020-05-20,-24.58
2020-05-21,-24.72
2020-05-22,-24.68
2020-05-23,-24.77
2020-05-24,-24.78
2020-05-25,-24.8
2020-05-26,-24.86
2020-05-27,-24.89
2020-05-28,-24.86
2020-05-29,-24.66
2020-05-30,-24.6
2020-05-31,-24.66
2020-06-01,-24.7
2020-06-02,-24.69
2020-06-03,-24.71
2020-06-04,-24.61
2020-06-05,-24.58
2020-06-06,-24.67
2020-06-07,-24.61
2020-06-08,-24.62
2020-06-09,-24.71
2020-06-10,-24.67
2020-06-11,-24.76
2020-06-12,-24.81
2020-06-13,-24.79
2020-06-14,-24.71
2020-06-15,-24.69
2020-06-16,-24.77
2020-06-17,-24.73
2020-06-18,-24.72
2020-06-19,-24.74
2020-06-20,-24.8
2020-06-21,-24.82
2020-06-22,-24.83
2020-06-23,-24.88
2020-06-24,-24.97
2020-06-25,-25.07
2020-06-26,-25.07
2020-06-27,-25.11
2020-06-28,-25.19
2020-06-29,-25.18
2020-06-30,-25.25
